万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
300059.SZ,300059,20241009,131136000,272100,311196,8465292,1446730,0,,,2549647835,65619784359,279500,226100,240000,243600,272100,272300,272400,272500,272600,272700,272800,272900,273000,273100,5964,184196,11100,46700,172984,47972,31228,92110,435986,14260,272000,271900,271800,271700,271600,271500,271400,271300,271200,271100,17600,5000,500,4000,200,54700,16100,18900,386271,38400,288500,230600,206394499,116943786,0,0,0,0,0,
300059.SZ,300059,20241009,131139000,272300,486104,13236753,1446989,0,,,2550133939,65633021112,279500,226100,240000,243600,272600,272700,272800,272900,273000,273100,273200,273300,273400,273500,172884,47672,33228,88610,434286,14260,12600,57100,9020,217942,272300,272100,272000,271900,271800,271700,271600,271500,271400,271300,2400,72696,94100,15700,4400,4700,12000,65600,17600,20900,288500,230700,206279391,117224982,0,0,0,0,0,
300059.SZ,300059,20241009,131142000,272500,309852,8435605,1447233,0,,,2550443791,65641456717,279500,226100,240000,243600,272500,272600,272700,272800,272900,273000,273100,273200,273300,273400,4200,115484,47672,34028,91610,429786,18260,12600,57100,9020,272100,272000,271900,271800,271700,271600,271500,271400,271300,271200,12744,136700,27300,6600,4700,12000,70600,17600,20900,391171,288500,230700,206241019,117264930,0,0,0,0,0,
300059.SZ,300059,20241009,131145000,272600,334004,9097130,1447416,0,,,2550777795,65650553847,279500,226100,240000,243600,272700,272800,272900,273000,273100,273200,273300,273400,273500,273600,34896,35028,91910,426186,18260,12600,57800,9020,234842,52560,272600,272500,272300,272200,272100,272000,271900,271800,271700,271600,10700,500,1000,500,25140,146900,34100,7900,10300,12700,288500,230700,206191771,117306026,0,0,0,0,0,
300059.SZ,300059,20241009,131148000,272600,372388,10151922,1447687,0,,,2551150183,65660705769,279500,226100,240000,243600,272900,273000,273100,273200,273300,273400,273500,273600,273700,273800,26938,450086,13360,12600,57800,9020,233542,52560,12200,229640,272600,272500,272400,272300,272200,272100,272000,271900,271800,271700,212252,79200,300,8400,12800,120300,149000,35500,9000,11100,288500,230800,206197326,117547335,0,0,0,0,0,
300059.SZ,300059,20241009,131151000,272700,174918,4769689,1447858,0,,,2551325101,65665475458,279500,226100,240000,243600,272900,273000,273100,273200,273300,273400,273500,273600,273700,273800,18438,453086,13560,12100,63700,9020,233542,42560,12200,230540,272700,272600,272500,272400,272300,272200,272100,272000,271900,271800,16100,158034,106000,7900,11400,15300,146700,170000,37200,10400,288500,230900,206253268,117649317,0,0,0,0,0,
300059.SZ,300059,20241009,131154000,272700,487635,13303000,1448119,0,,,2551812736,65678778458,279500,226100,240000,243600,273000,273100,273200,273300,273400,273500,273600,273700,273800,273900,359324,13560,12300,63700,9020,233142,42560,12200,221340,239676,272700,272600,272500,272400,272300,272200,272100,272000,271900,271800,196565,195534,120300,9200,9200,21700,242400,206600,37200,10400,288500,231000,206212839,118044082,0,0,0,0,0,
300059.SZ,300059,20241009,131157000,273000,434227,11849808,1448358,0,,,2552246963,65690628266,279500,226100,240000,243600,273000,273100,273200,273300,273400,273500,273600,273700,273800,273900,159403,20060,12300,63700,9120,234642,42560,12200,223140,237576,272900,272800,272700,272600,272500,272400,272300,272200,272100,272000,4013,200,167025,198134,117300,8900,9200,22300,243700,201900,288500,231000,206109280,118061755,0,0,0,0,0,
300059.SZ,300059,20241009,131200000,272700,850344,23207507,1448801,0,,,2553097307,65713835773,279500,226100,240000,243600,272700,272900,273000,273100,273200,273300,273400,273500,273600,273700,7100,600,400,300,400,88200,9520,234542,43560,12200,272600,272500,272400,272300,272200,272100,272000,271900,271800,271700,169528,84400,8900,9500,20200,242400,243600,36900,10400,12000,288600,230900,206049053,117873611,0,0,0,0,0,
300059.SZ,300059,20241009,131203000,272800,285508,7792732,1449052,0,,,2553382815,65721628505,279500,226100,240000,243600,272800,272900,273000,273200,273300,273400,273500,273600,273700,273800,2600,22720,11880,25900,56500,9520,228442,44660,12400,223240,272700,272600,272500,272400,272300,272200,272100,272000,271900,271800,12692,159728,87000,8900,9500,17700,250300,235100,35900,11200,288600,230900,205964422,117907103,0,0,0,0,0,
300059.SZ,300059,20241009,131206000,272800,364640,9945272,1449289,0,,,2553747455,65731573777,279500,226100,240000,243600,272800,272900,273000,273100,273200,273300,273400,273500,273600,273700,100,13239,56560,2800,37400,26520,10120,235142,44660,12800,272700,272600,272500,272400,272300,272200,272100,272000,271900,271800,12280,137000,94000,8900,10100,15400,250100,216700,35000,13400,288600,230900,206032109,117526163,0,0,0,0,0,
300059.SZ,300059,20241009,131209000,272700,679880,18539488,1449764,0,,,2554427335,65750113265,279500,226100,240000,243600,272700,272800,272900,273000,273100,273200,273300,273400,273500,273600,11069,5995,23087,140300,3300,19100,26020,11120,233442,49660,272500,272400,272300,272200,272100,272000,271900,271800,271700,271600,7200,9000,8100,15400,259400,216600,35000,13400,11900,12700,288500,230800,206316265,117342783,0,0,0,0,0,
300059.SZ,300059,20241009,131212000,272400,500300,13624828,1449993,0,,,2554927635,65763738093,279500,226100,240000,243600,272400,272500,272600,272700,272800,272900,273000,273100,273200,273300,51000,7400,36400,228635,109393,67296,185160,4800,20100,26020,272100,272000,271900,271800,271700,271600,271500,271400,271300,271200,37600,222700,35000,13400,11900,12700,81100,11400,26800,427371,288500,230800,206922886,117183383,0,0,0,0,0,
300059.SZ,300059,20241009,131215000,271900,474200,12907729,1450290,0,,,2555401835,65776645822,279500,226100,240000,243600,272000,272100,272200,272300,272500,272600,272700,272800,272900,273000,57500,2600,500,100,88100,31480,696271,143941,102631,264248,271900,271800,271700,271600,271500,271400,271300,271200,271100,271000,32200,13400,13800,12700,81100,11700,26800,428471,109800,244148,288400,230700,207721243,116969383,0,0,0,0,0,
300059.SZ,300059,20241009,131218000,271900,250100,6800676,1450497,0,,,2555651935,65783446498,279500,226100,240000,243600,271900,272000,272100,272200,272300,272400,272500,272600,272700,272800,9600,37600,86420,10300,11100,42400,210824,51780,729339,170221,271700,271500,271400,271300,271200,271100,271000,270900,270800,270700,1200,59100,11700,26800,428471,109800,243048,49952,69200,14900,288400,230700,208103946,116907083,0,0,0,0,0,
300059.SZ,300059,20241009,131221000,271700,214700,5831581,1450637,0,,,2555866635,65789278079,279500,226100,240000,243600,271700,271800,271900,272000,272100,272200,272300,272400,272500,272600,800,40500,88264,55000,122043,12748,12600,66100,217224,53900,271200,271100,271000,270900,270800,270700,270600,270500,270300,270200,425371,109800,242348,49952,69200,14900,6400,30100,700,27300,288400,230600,208218963,116897083,0,0,0,0,0,
300059.SZ,300059,20241009,131224000,271200,482071,13074771,1450793,0,,,2556348706,65802352850,279500,226100,240000,243600,271200,271300,271400,271500,271600,271700,271800,271900,272000,272100,5189,2400,12600,37500,3600,149336,59300,153152,91340,138643,271100,271000,270900,270800,270700,270600,270500,270400,270300,270200,109800,249348,48952,69700,14900,6400,30100,500,700,27300,288300,230500,208746294,116440112,0,0,0,0,0,
300059.SZ,300059,20241009,131227000,270700,565900,15334499,1451071,0,,,2556914606,65817687349,279500,226100,240000,243600,270700,270800,270900,271000,271100,271200,271300,271400,271500,271600,2000,10800,7600,14800,38000,197489,8400,97000,48700,10100,270500,270400,270300,270200,270100,270000,269900,269800,269700,269600,27600,500,700,29200,267100,759468,23200,45200,11400,40800,288300,230400,209115382,115958812,0,0,0,0,0,
300059.SZ,300059,20241009,131230000,270000,749300,20243681,1451403,0,,,2557663906,65837931030,279500,226100,240000,243600,270100,270400,270500,270600,270700,270800,270900,271000,271100,271200,200,700,15500,700,26600,400,600,28700,164860,265089,270000,269900,269800,269700,269600,269500,269400,269300,269200,269100,451568,23200,45200,11400,40800,13900,1200,4400,7900,13500,288300,230100,209550684,115348012,0,0,0,0,0,
300059.SZ,300059,20241009,131233000,270000,232460,6279830,1451584,0,,,2557896366,65844210860,279500,226100,240000,243600,270100,270200,270300,270400,270500,270600,270700,270800,270900,271000,1300,100,1700,2000,164195,1000,70100,11000,3500,37700,270000,269900,269800,269700,269600,269500,269400,269300,269200,269100,321508,23200,45100,11400,40800,13900,1200,4400,7900,13500,288200,230100,209904952,115227952,0,0,0,0,0,
300059.SZ,300059,20241009,131236000,270000,408920,11043408,1452062,0,,,2558305286,65855254268,279500,226100,240000,243600,270000,270200,270500,270600,270700,270800,270900,271000,271100,271200,18804,300,154695,1000,28400,13900,3300,81600,161248,321449,269900,269800,269700,269600,269500,269400,269300,269200,269100,269000,17188,43500,11400,40800,13900,1200,4500,7900,13500,166800,288200,230000,209904082,114888332,0,0,0,0,0,
300059.SZ,300059,20241009,131239000,269900,391888,10565121,1452320,0,,,2558697174,65865819389,279500,226100,240000,243600,270000,270100,270200,270300,270500,270600,270700,270800,270900,271000,483302,12300,300,13000,153395,700,24400,13900,3300,81600,269900,269000,268900,268800,268700,268600,268500,268400,268300,268200,2312,93188,20100,377100,9400,28100,91500,24100,16900,112400,288200,229900,210284543,114650344,0,0,0,0,0,
300059.SZ,300059,20241009,131242000,269600,121100,3265406,1452470,0,,,2558818274,65869084795,279500,226100,240000,243600,269600,269700,269800,269900,270000,270100,270200,270300,270400,270500,5400,600,2100,221200,690360,13100,500,300,100,196415,269000,268900,268800,268700,268600,268500,268400,268300,268200,268100,71700,20100,378700,9400,28100,90800,24100,16900,112400,36300,288200,229900,211055033,114609744,0,0,0,0,0,
300059.SZ,300059,20241009,131245000,269600,232600,6266294,1452669,0,,,2559050874,65875351089,279500,226100,240000,243600,269900,270000,270100,270200,270300,270400,270500,270600,270700,270800,386200,784411,11300,500,300,10100,154420,1300,23100,11300,269600,269200,269000,268900,268800,268700,268600,268500,268400,268300,18900,10000,96500,16900,369500,9500,28100,90800,23900,16900,288100,229900,211477838,114722244,0,0,0,0,0,
300059.SZ,300059,20241009,131248000,268900,214700,5777242,1452798,0,,,2559265574,65881128331,279500,226100,240000,243600,268900,269000,269200,269400,269500,269600,269700,269800,269900,270000,2300,29744,300,1600,10300,214881,1100,2200,473416,779161,268800,268700,268600,268500,268400,268300,268200,268100,268000,267900,356500,9700,28200,90800,23900,16900,111000,36300,557900,48700,288100,229900,211854145,114408544,0,0,0,0,0,
300059.SZ,300059,20241009,131251000,268800,410948,11049690,1453040,0,,,2559676522,65892178021,279500,226100,240000,243600,269000,269200,269300,269400,269500,269600,269700,269800,269900,270000,1000,844,2000,7500,25300,180161,6700,111900,495580,772221,268900,268800,268700,268600,268500,268400,268300,268200,268100,268000,1400,123452,12900,28200,51900,23900,16900,111000,70900,559300,288100,229900,212055180,114229496,0,0,0,0,0,
300059.SZ,300059,20241009,131254000,269000,301040,8096665,1453241,0,,,2559977562,65900274686,279500,226100,240000,243600,269400,269500,269600,269700,269800,269900,270000,270100,270200,270300,5000,23644,251161,10600,112200,460880,691207,15600,3000,7000,269000,268900,268800,268700,268600,268500,268400,268300,268200,268100,36760,700,18352,7200,28200,51900,6900,16900,111100,70900,288100,229800,212033410,114123656,0,0,0,0,0,
300059.SZ,300059,20241009,131257000,269000,249452,6708678,1453472,0,,,2560227014,65906983364,279500,226100,240000,243600,269000,269200,269300,269400,269500,269600,269700,269800,269900,270000,2188,2000,100,2900,4544,344961,9100,111800,471680,702583,268900,268800,268600,268500,268400,268300,268200,268100,268000,267900,1360,11800,11800,54500,6900,16700,110900,87200,559700,43300,288100,229800,212308115,114116204,0,0,0,0,0,
300059.SZ,300059,20241009,131300000,268500,317060,8523116,1453775,0,,,2560544074,65915506480,279500,226100,240000,243600,268500,268800,268900,269000,269100,269200,269300,269400,269500,269600,6720,23700,5800,47308,1200,10200,1000,3800,4300,352081,268400,268300,268200,268100,268000,267900,267800,267700,267600,267500,9500,16700,110900,102800,556400,43300,76000,33000,27000,83860,288100,229800,212186921,114042644,0,0,0,0,0,
300059.SZ,300059,20241009,131303000,268900,210500,5656094,1453980,0,,,2560754574,65921162574,279500,226100,240000,243600,268800,268900,269000,269100,269200,269300,269400,269500,269600,269700,200,5800,220308,1200,11000,1000,14300,3800,257281,9100,268500,268400,268300,268200,268100,268000,267900,267800,267700,267600,600,15300,6400,110900,102800,558700,44400,76000,33000,22000,288100,229800,212322368,114082044,0,0,0,0,0,
300059.SZ,300059,20241009,131306000,268800,192600,5175007,1454141,0,,,2560947174,65926337581,279500,226100,240000,243600,268800,268900,269000,269100,269200,269300,269400,269500,269600,269700,13200,4880,261040,1200,11000,1000,13900,3700,251181,9100,268500,268300,268200,268100,268000,267900,267800,267700,267600,267500,6100,21000,112100,103600,561700,44400,76000,31400,22000,84860,288000,229800,213048606,114161544,0,0,0,0,0,
300059.SZ,300059,20241009,131309000,268500,381300,10234968,1454407,0,,,2561328474,65936572549,279500,226100,240000,243600,268500,268700,268800,268900,269000,269100,269200,269300,269400,269500,6300,88500,12800,42380,316940,4200,15100,2500,15060,3700,268200,268100,268000,267900,267800,267700,267600,267500,267400,267300,35600,103600,561500,48800,77500,33400,20400,84860,36556,6600,288000,229800,213075367,114126344,0,0,0,0,0,
300059.SZ,300059,20241009,131312000,268500,451168,12118122,1454711,0,,,2561779642,65948690671,279500,226100,240000,243600,268500,268800,268900,269000,269100,269200,269300,269400,269500,269600,5900,68520,60700,324204,4400,15100,2500,15060,14200,280418,268400,268300,268200,268100,268000,267900,267800,267700,267600,267500,600,1000,8632,104000,571700,48300,79600,33600,20400,84860,288000,229800,213165942,114244276,0,0,0,0,0,
300059.SZ,300059,20241009,131315000,268700,409586,11000480,1454979,0,,,2562189228,65959691151,279500,226100,240000,243600,268900,269000,269100,269200,269300,269400,269500,269600,269700,269800,97520,340104,12300,11900,6380,13960,14300,280118,10200,114400,268700,268500,268300,268200,268100,268000,267900,267800,267700,267600,7400,3316,2300,7998,105932,603100,48300,77900,33600,20400,288000,229900,213194162,114384290,0,0,0,0,0,
300059.SZ,300059,20241009,131318000,268500,297614,7989400,1455233,0,,,2562486842,65967680551,279500,226100,240000,243600,268600,268900,269000,269100,269200,269300,269400,269500,269600,269700,3000,71554,335604,12300,11900,6380,13960,17800,276218,10200,268500,268200,268100,268000,267900,267800,267700,267600,267500,267400,6400,11300,64632,615500,48200,79200,33600,20400,85960,36556,288000,229900,213292656,114398376,0,0,0,0,0,
300059.SZ,300059,20241009,131321000,268500,359300,9654373,1455505,0,,,2562846142,65977334924,279500,226100,240000,243600,268700,268800,268900,269000,269100,269200,269300,269400,269500,269600,18380,1000,2728,323658,12300,11900,12140,13960,7800,275718,268500,268400,268300,268200,268100,268000,267900,267800,267700,267600,9800,1600,5200,17600,83532,618000,48200,81100,34100,21200,288000,229800,213260495,114014276,0,0,0,0,0,
300059.SZ,300059,20241009,131324000,268700,335023,8997551,1455704,0,,,2563181165,65986332475,279500,226100,240000,243600,268700,268800,268900,269000,269100,269200,269300,269400,269500,269600,16576,41040,34828,333058,12300,11900,12140,13960,7200,276118,268600,268500,268400,268300,268200,268100,268000,267900,267800,267700,7581,120300,41096,8300,137700,90232,645200,50200,81200,34100,288000,229900,213398280,114379653,0,0,0,0,0,
300059.SZ,300059,20241009,131327000,268600,460592,12374307,1455965,0,,,2563641757,65998706782,279500,226100,240000,243600,268800,268900,269000,269100,269200,269300,269400,269500,269600,269700,47793,12044,333058,12900,11900,13140,13960,8200,274518,7000,268600,268500,268400,268300,268200,268100,268000,267900,267800,267700,39888,89101,63196,78700,154900,80732,679100,50200,81200,34100,288000,230000,213167842,114557261,0,0,0,0,0,
300059.SZ,300059,20241009,131330000,268900,242633,6520341,1456158,0,,,2563884390,66005227123,279500,226100,240000,243600,269000,269100,269200,269300,269400,269500,269600,269700,269800,269900,315978,12900,11900,12240,13960,8200,270618,5000,10500,198280,268900,268800,268700,268600,268500,268400,268300,268200,268100,268000,15300,5600,56960,31300,126696,60496,82900,156200,89532,680200,288000,230000,212901580,114769928,0,0,0,0,0,
300059.SZ,300059,20241009,131333000,268700,371600,9986679,1456366,0,,,2564255990,66015213802,279500,226100,240000,243600,268700,268900,269000,269100,269200,269300,269400,269500,269600,269700,55657,900,291578,15200,11900,9240,14760,8600,270618,5000,268600,268500,268400,268300,268200,268100,268000,267900,267800,267700,7560,153996,42896,19700,173800,92232,684500,51100,79000,34500,288000,230000,213041071,114620128,0,0,0,0,0,
300059.SZ,300059,20241009,131336000,268700,217173,5837318,1456556,0,,,2564473163,66021051120,279500,226100,240000,243600,268900,269000,269100,269200,269300,269400,269500,269600,269700,269800,8900,273395,15200,11900,9240,14760,5500,263618,5000,10900,268700,268600,268500,268400,268300,268200,268100,268000,267900,267800,12287,25300,218296,42896,20500,178100,98332,695300,46700,79000,288000,230100,213061291,114805255,0,0,0,0,0,
300059.SZ,300059,20241009,131339000,269000,457793,12300882,1456825,0,,,2564930956,66033352002,279500,226100,240000,243600,269000,269100,269200,269300,269400,269500,269600,269700,269800,269900,246595,15200,11900,9240,14760,5500,263618,5000,11200,225720,268900,268700,268600,268500,268400,268300,268200,268100,268000,267900,200,57451,20400,162839,46996,34100,180100,98432,695200,46700,288000,230100,213086902,114805162,0,0,0,0,0,
300059.SZ,300059,20241009,131342000,269000,346200,9306281,1457049,0,,,2565277156,66042658283,279500,226100,240000,243600,269000,269100,269200,269300,269400,269500,269600,269700,269800,269900,194658,15200,11900,10140,14760,5500,263618,5000,11200,197320,268900,268800,268700,268600,268500,268400,268300,268200,268100,268000,500,2900,28100,14800,186490,46996,33900,180100,100332,683800,288000,230100,213116505,114890962,0,0,0,0,0,
300059.SZ,300059,20241009,131345000,269000,359073,9660999,1457330,0,,,2565636229,66052319282,279500,226100,240000,243600,269600,269700,269800,269900,270000,270100,270200,270400,270500,270600,245178,5000,11200,194820,611265,17768,4200,800,148620,900,269000,268900,268800,268700,268600,268500,268400,268300,268200,268100,89269,139058,22800,240500,32100,196390,47496,32500,179100,93232,288000,230200,213181137,115387389,0,0,0,0,0,
300059.SZ,300059,20241009,131348000,269600,168140,4526417,1457460,0,,,2565804369,66056845699,279500,226100,240000,243600,269600,269700,269800,269900,270000,270100,270200,270400,270500,270600,208678,5000,11200,198320,622665,17768,4200,800,148620,900,269100,269000,268900,268800,268700,268600,268500,268400,268300,268200,1000,377229,192258,26000,289300,39400,199390,47496,32500,179100,288000,230400,213061039,115829649,0,0,0,0,0,
300059.SZ,300059,20241009,131351000,269100,139960,3769500,1457598,0,,,2565944329,66060615199,279500,226100,240000,243600,269600,269700,269800,269900,270000,270100,270200,270400,270500,270600,131317,8300,11200,196820,654937,17768,4200,800,148120,900,269100,269000,268900,268800,268700,268600,268500,268400,268300,268200,27540,429729,205058,28300,292300,34900,221390,43796,28700,179300,288000,230400,213110264,116048489,0,0,0,0,0,
300059.SZ,300059,20241009,131354000,269600,297872,8024635,1457781,0,,,2566242201,66068639834,279500,226100,240000,243600,269800,269900,270000,270100,270200,270400,270500,270600,270700,270800,10513,196820,694781,17768,4200,800,148120,900,5500,19800,269600,269300,269200,269100,269000,268900,268800,268700,268600,268500,812,3400,200,29996,421289,219158,39400,291800,34800,223490,288000,230500,213011611,116084017,0,0,0,0,0,
300059.SZ,300059,20241009,131357000,269800,102120,2751921,1457902,0,,,2566344321,66071391755,279500,226100,240000,243600,269900,270000,270100,270200,270400,270500,270600,270700,270800,270900,196433,800421,17768,4200,12100,148120,900,5500,18800,2320,269800,269700,269600,269500,269400,269200,269100,269000,268900,268800,900,1200,71880,2500,1600,5000,96508,452789,232958,47200,288000,230500,213283699,116312197,0,0,0,0,0,
300059.SZ,300059,20241009,131400000,269900,348233,9395871,1458122,0,,,2566692554,66080787626,279500,226100,240000,243600,270000,270100,270200,270400,270500,270600,270700,270800,270900,271000,808921,17768,4200,12100,148120,900,5200,18800,3320,75160,269900,269800,269700,269600,269500,269400,269200,269100,269000,268900,13967,4100,200,28780,2500,1600,21900,101808,462489,243058,288000,230600,213121276,116607864,0,0,0,0,0,
300059.SZ,300059,20241009,131403000,269900,280267,7563904,1458362,0,,,2566972821,66088351530,279500,226100,240000,243600,269900,270000,270100,270200,270400,270500,270600,270700,270800,270900,15000,741731,23068,4200,12100,139120,900,5500,18800,3320,269800,269600,269500,269400,269200,269100,269000,268900,268800,268700,7100,11480,2000,1600,22500,106708,464489,257658,50500,285100,288000,230600,213140446,116590897,0,0,0,0,0,
300059.SZ,300059,20241009,131406000,270000,232584,6277183,1458584,0,,,2567205405,66094628713,279500,226100,240000,243600,270000,270100,270200,270400,270500,270600,270700,270800,270900,271000,705511,23368,4200,12200,139620,900,5500,18800,3520,80060,269900,269800,269700,269600,269500,269400,269200,269100,269000,268900,3716,18900,200,51180,2000,1300,16900,105508,466389,256058,288000,230600,213028023,116824113,0,0,0,0,0,
300059.SZ,300059,20241009,131409000,270000,862458,23280187,1458981,0,,,2568067863,66117908900,279500,226100,240000,243600,270000,270100,270200,270400,270500,270600,270700,270800,270900,271000,193151,23668,4200,12200,139620,900,5000,18800,3520,81760,269900,269800,269700,269600,269200,269100,269000,268900,268800,268700,27842,7700,7000,6000,10496,105208,455489,236858,60600,79600,288100,230600,212610855,116567355,0,0,0,0,0,
300059.SZ,300059,20241009,131412000,270000,328442,8866046,1459243,0,,,2568396305,66126774946,279500,226100,240000,243600,270000,270100,270200,270400,270500,270600,270700,270800,270900,271000,54957,24768,4200,21200,139620,900,5000,18800,3520,81760,269800,269700,269600,269200,269100,269000,268900,268800,268700,268600,8900,7000,6600,10496,120608,452889,138500,55100,78200,45400,288100,230500,212412629,116449955,0,0,0,0,0,
300059.SZ,300059,20241009,131415000,270000,422700,11418558,1459534,0,,,2568819005,66138193504,279500,226100,240000,243600,270500,270600,270700,270800,270900,271000,271100,271200,271300,271400,45925,900,5000,19000,3520,83560,48588,64884,12900,7800,270000,269900,269800,269700,269600,269500,269300,269200,269100,269000,191300,62500,13500,7000,10300,400,100,10496,80908,421889,288100,230600,212318594,116680955,0,0,0,0,0,
300059.SZ,300059,20241009,131418000,270200,235100,6350118,1459646,0,,,2569054105,66144543622,279500,226100,240000,243600,270400,270500,270600,270700,270800,270900,271000,271100,271200,271300,6200,24525,1000,5000,19000,3520,84160,48588,64884,12900,270200,270000,269900,269800,269700,269600,269500,269300,269200,269100,2900,233000,88600,18000,8500,15800,400,100,10496,84608,288100,230600,212446546,116862955,0,0,0,0,0,
300059.SZ,300059,20241009,131421000,270700,295016,7971043,1459876,0,,,2569349121,66152514665,279500,226100,240000,243600,270800,270900,271000,271100,271200,271300,271400,271500,271600,271700,6125,23520,87260,48588,64884,12900,7800,23400,7000,45420,270700,270500,270400,270300,270200,270000,269900,269800,269700,269600,33100,4500,600,1000,500,132284,95700,26700,8500,16600,288100,230600,212466986,116824043,0,0,0,0,0,
300059.SZ,300059,20241009,131424000,270200,171720,4645153,1460008,0,,,2569520841,66157159818,279500,226100,240000,243600,270700,270800,270900,271000,271100,271200,271300,271400,271500,271600,1800,2925,23520,87644,48588,62884,12900,7800,20900,7000,270200,270000,269900,269800,269700,269600,269500,269400,269300,269200,4880,161684,109700,26900,8500,17500,400,400,1600,7800,288100,230600,213238901,116874823,0,0,0,0,0,
300059.SZ,300059,20241009,131427000,270500,194011,5251356,1460153,0,,,2569714852,66162411174,279500,226100,240000,243600,270700,270900,271000,271100,271200,271300,271400,271500,271600,271700,100,29700,70664,50488,62884,12600,28300,26600,7000,43920,270500,270400,270300,270200,270000,269900,269800,269700,269600,269500,100,48100,21520,27775,218258,101600,32800,8700,23300,400,288000,230600,213409190,116950322,0,0,0,0,0,
300059.SZ,300059,20241009,131430000,270700,212980,5767762,1460297,0,,,2569927832,66168178936,279500,226100,240000,243600,270800,270900,271000,271100,271200,271300,271400,271500,271600,271700,776,3100,20464,60488,62884,12600,28300,29200,7500,43920,270700,270500,270400,270300,270200,270100,270000,269900,269800,269700,336720,12400,26500,23220,43575,2500,230158,95000,33900,8700,288000,230700,213483864,117236345,0,0,0,0,0,
300059.SZ,300059,20241009,131433000,270700,280888,7604383,1460420,0,,,2570208720,66175783319,279500,226100,240000,243600,271000,271100,271200,271300,271400,271500,271600,271700,271800,271900,24440,60488,62884,12600,28300,30220,7700,43420,441900,56912,270800,270700,270600,270500,270400,270300,270200,270100,270000,269900,6200,174132,1700,22500,39800,20120,54275,4000,240658,94400,288000,230700,213582681,117232257,0,0,0,0,0,
300059.SZ,300059,20241009,131436000,270800,228160,6181378,1460575,0,,,2570436880,66181964697,279500,226100,240000,243600,270900,271000,271100,271200,271300,271400,271500,271600,271700,271800,3584,900,51888,62884,11300,28300,35220,7700,43956,441900,270800,270700,270600,270500,270400,270300,270200,270100,270000,269900,58140,199332,2700,33200,40200,22120,60875,5000,242758,94400,288000,230800,213666561,117422797,0,0,0,0,0,
300059.SZ,300059,20241009,131439000,271000,387424,10499006,1460835,0,,,2570824304,66192463703,279500,226100,240000,243600,271300,271400,271500,271600,271700,271800,271900,272000,272100,272200,7800,29600,35120,7700,43956,441900,56612,243697,120240,27200,271000,270900,270800,270700,270600,270500,270400,270300,270200,270100,6200,7648,23240,185460,2700,39600,40300,22120,69975,21300,288000,230800,213625817,117404073,0,0,0,0,0,
300059.SZ,300059,20241009,131442000,271000,198512,5380172,1461024,0,,,2571022816,66197843875,279500,226100,240000,243600,271300,271400,271500,271600,271700,271800,271900,272000,272100,272200,2300,1500,35620,7300,43956,441900,59612,243997,120240,27200,271000,270900,270800,270700,270600,270500,270400,270300,270200,270100,428,800,12400,154408,3200,42100,40300,21620,78975,21300,288000,230700,213923517,117355161,0,0,0,0,0,
300059.SZ,300059,20241009,131445000,271300,175264,4755301,1461227,0,,,2571198080,66202599176,279500,226100,240000,243600,271500,271700,271800,271900,272000,272100,272200,272300,272400,272500,200,24476,435400,63612,255097,120240,27200,17500,43480,102132,271300,271100,271000,270900,270800,270700,270600,270500,270400,270300,198700,800,16152,31012,16500,133508,3200,39700,38500,21620,288000,230800,213670325,117626197,0,0,0,0,0,
300059.SZ,300059,20241009,131448000,271300,301212,8173001,1461375,0,,,2571499292,66210772177,279500,226100,240000,243600,271400,271500,271600,271700,271800,271900,272000,272100,272200,272300,6680,1000,2300,29676,435400,63612,249340,120240,27200,17500,271300,271200,271100,271000,270900,270800,270700,270600,270500,270400,19988,1600,5700,55152,96312,30700,148508,3200,40200,38500,288000,230800,213734718,117535385,0,0,0,0,0,
300059.SZ,300059,20241009,131451000,271500,229610,6233349,1461537,0,,,2571728902,66217005526,279500,226100,240000,243600,271800,271900,272000,272100,272200,272300,272400,272500,272600,272700,417300,64612,252240,120240,27200,18500,44680,100932,379400,439945,271500,271400,271300,271200,271100,271000,270900,270800,270700,270600,6736,12100,102000,7742,3600,63552,91812,26700,145208,7900,288000,230800,213714296,117586175,0,0,0,0,0,
300059.SZ,300059,20241009,131454000,271600,328560,8918365,1461710,0,,,2572057462,66225923891,279500,226100,240000,243600,271700,271800,271900,272000,272100,272200,272300,272400,272500,272600,900,424000,64212,254140,121956,30000,18500,44680,102932,379500,271600,271300,271200,271100,271000,270900,270800,270700,270600,270500,1100,132376,7742,4700,74052,92212,27100,139808,7900,46300,288000,230800,213724288,117593715,0,0,0,0,0,
